keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Folgen,-6.082662527256497,1.0828200711950452e-07,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",-8.102219625759673,1.2906953595495246e-12,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",True,True,True,True,True,False,-9.752824505799968,7.931943763286964e-17,"{'1%': -3.4687256239864017, '5%': -2.8783961376954363, '10%': -2.57575634100705}",-6.869983390050318,1.5243836386832663e-09,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.0004,0.0004,0.0006,0.0024,0.0082,0.0185,0.0271,0.7415,0.7477,0.0534,0.0609,0.1924,0.1856,0.1958,0.1829,0.4418,0.5936,0.7038,0.8397,0.6043,0.6427,0.5578,0.056,0.0188,0.0522,0.1143,0.0166,0.0115,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0002,0.6635,0.8817,0.8579,0.6594,0.3002,0.3806,0.4537,1.0,,,7.0,1.0,
Formel,-2.1843140344272567,0.2119877336636276,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.7535648295514545,0.06521892646696371,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,False,False,False,True,False,-4.95125052447823,2.7689514240794944e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.795815256362061,5.5397337245912706e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.6733,0.0193,0.1967,0.3336,0.6615,0.7264,0.3804,0.0303,0.0846,0.6751,0.783,0.7785,0.7563,0.6801,0.0079,0.0016,0.0322,0.0245,0.0229,0.0153,0.0154,0.0002,0.0,0.0006,0.0002,0.0004,0.0008,0.0013,0.2288,0.14,0.0608,0.1481,0.2082,0.1557,0.1868,0.0206,0.1424,0.5911,0.5252,0.641,0.3661,0.3938,2.0,1.0,2.0,2.0,,1.0
Frankreich,-2.2328225221595774,0.1945491218389157,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.6207471088561314,0.08878462593833619,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,True,False,True,True,True,-6.208374236541506,5.585301472039138e-08,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-7.199056588793031,2.391932375331637e-10,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.5801,0.8625,0.4182,0.2173,0.2698,0.3987,0.5839,0.0638,0.0052,0.0,0.0007,0.0029,0.0146,0.0241,0.6913,0.7161,0.1633,0.2874,0.3656,0.6058,0.7024,0.0003,0.0001,0.0001,0.0001,0.0004,0.002,0.0045,0.0116,0.0169,0.012,0.0853,0.3093,0.0125,0.0321,0.3967,0.1415,0.4945,0.7545,0.7395,0.7878,0.8802,,3.0,,2.0,1.0,
Frau,-4.7221598845783905,7.644606271273834e-05,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.5050327430234423,0.11425460125406928,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,False,False,True,True,True,-5.634243318459437,1.0721110176296535e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.316376872057412,5.063763718346675e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.5709,0.6245,0.8039,0.9164,0.9785,0.9458,0.8557,0.8701,0.9745,0.5406,0.0541,0.0556,0.8274,0.5607,0.2472,0.0231,0.1673,0.2833,0.7272,0.8235,0.8176,0.1016,0.1711,0.3659,0.0031,0.0126,0.3443,0.2231,0.2711,0.2539,0.2908,0.0101,0.0446,0.3347,0.0004,0.3922,0.0087,0.0006,0.0811,0.7378,0.8267,0.8222,,,2.0,4.0,7.0,3.0
Fußball-Bundesliga,-1.6281873526348787,0.46843966705931395,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-1.127301968709883,0.7040623199950369,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,False,False,True,False,False,-5.150267891794463,1.109803569440462e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.145976795428919,1.1322403792811946e-05,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,False,True,0.0,0.0,0.0008,0.002,0.0007,0.0001,0.0012,0.0243,0.0,0.11,0.0224,0.035,0.0799,0.2913,0.2238,0.3514,0.1041,0.153,0.1409,0.1318,0.0865,0.042,0.0,0.0022,0.0002,0.0,0.0,0.0,0.0,0.0001,0.0069,0.007,0.0001,0.0,0.0,0.0,0.1218,0.2041,0.0807,0.1706,0.1087,0.066,1.0,2.0,,2.0,1.0,1.0
Gas,-1.5978909878886005,0.4846528198101332,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.15217163925721,0.2240597664427409,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,False,False,False,True,True,-5.0473860538822946,1.7868083683897064e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.312374006541913,5.161570499181503e-06,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}",True,True,True,True,True,True,0.5132,0.4598,0.2625,0.3482,0.5537,0.7676,0.8669,0.9962,0.5015,0.8564,0.8094,0.4255,0.2288,0.3991,0.2422,0.1184,0.4314,0.5917,0.281,0.4493,0.4212,0.7204,0.94,0.6608,0.6683,0.3625,0.0748,0.0983,0.2529,0.1886,0.0601,0.0012,0.1248,0.0006,0.0005,0.7168,0.4995,0.0,0.0002,0.0001,0.0001,0.0,,,,,7.0,3.0
Gefängnis,-3.5642062519723456,0.006483373560109183,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-3.1931427449904763,0.020385051031501705,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",True,True,True,False,True,True,-5.447590906558816,2.688833469736706e-06,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-6.408128690259953,1.920478373695266e-08,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.3726,0.3562,0.3363,0.4589,0.704,0.5267,0.2745,0.0913,0.1265,0.9231,0.8108,0.86,0.4823,0.6141,0.8142,0.0505,0.0146,0.0146,0.0493,0.1278,0.1979,0.3255,0.422,0.4631,0.656,0.6573,0.7822,0.8946,0.8143,0.6454,0.6217,0.4661,0.3446,0.1149,0.207,0.739,0.6237,0.1315,0.1104,0.093,0.1158,0.0543,,,3.0,,,
Geld,-2.118329310440035,0.23720844994679952,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.5878027321471455,0.0955444899759561,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,False,False,False,-5.557043004596948,1.5723454007485252e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.176313987949873,9.825687806212843e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.0177,0.0001,0.0016,0.006,0.024,0.0154,0.0114,0.3206,0.1878,0.9421,0.8722,0.7492,0.8091,0.9507,0.321,0.0798,0.0425,0.1848,0.1355,0.1116,0.2532,0.7497,0.7833,0.9406,0.8817,0.7584,0.686,0.5154,0.3099,0.003,0.0238,0.0111,0.2667,0.1067,0.0121,0.4716,0.0315,0.0069,0.0,0.1449,0.0286,0.0382,2.0,,3.0,,2.0,4.0
Gericht,-2.270307800929635,0.18172315687263263,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-2.613369301336699,0.09026546642575173,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,False,True,True,-4.773770649729227,6.103025942646164e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.398755058614925,0.00029834211542972844,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,False,True,0.6786,0.731,0.1107,0.192,0.1408,0.1617,0.0281,0.7129,0.914,0.0381,0.1069,0.0521,0.0171,0.0,0.0773,0.0554,0.1071,0.1828,0.4046,0.5616,0.5189,0.005,0.0147,0.0003,0.0016,0.0169,0.0085,0.0007,0.0567,0.0021,0.0018,0.0145,0.3638,0.0029,0.0042,0.0075,0.0001,0.0049,0.0024,0.115,0.0304,0.0261,7.0,7.0,,3.0,3.0,2.0
Gewalt,-3.1032564018032573,0.026313136878228883,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-1.4857399705610987,0.540553408381832,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,False,True,True,False,-6.452474796757112,1.511506634494315e-08,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.414675640615943,3.154910259598637e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.4166,0.592,0.8499,0.2571,0.3997,0.712,0.8164,0.8443,0.5502,0.8951,0.9625,0.6791,0.9195,0.223,0.7477,0.8267,0.8308,0.7675,0.3742,0.0014,0.0027,0.998,0.9936,0.7506,0.7248,0.8098,0.3755,0.3651,0.029,0.0274,0.0191,0.016,0.0006,0.0007,0.0001,0.327,0.5895,0.2206,0.1124,0.1123,0.1834,0.4607,,,6.0,,7.0,
Großbritannien,-3.4347130179744885,0.009830915928030004,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-2.7106817217262558,0.07220803393112908,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,False,False,True,True,False,-6.198351765114997,5.8897012048326954e-08,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-4.909339688592485,3.344353807073076e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.5531,0.1157,0.3818,0.4924,0.403,0.1991,0.1707,0.1504,0.2228,0.2226,0.3569,0.3551,0.0826,0.0765,0.5146,0.5859,0.7625,0.3771,0.5545,0.7015,0.4486,0.4373,0.5163,0.1661,0.1098,0.0212,0.0371,0.0683,0.3634,0.6338,0.7395,0.618,0.6816,0.7026,0.716,0.328,0.3054,0.0035,0.0015,0.0681,0.0475,0.0672,,,,5.0,,4.0
Grüne,-2.4472975056074446,0.12882941402807058,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.984001598498678,0.03641570192452909,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,False,True,True,True,True,-5.594612259273835,1.3056092854096674e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-5.99135137845378,1.7425981427296432e-07,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,True,True,True,True,0.0285,0.0488,0.2025,0.3014,0.2973,0.3294,0.5824,0.7337,0.2646,0.4971,0.4991,0.0957,0.2011,0.1972,0.6594,0.5865,0.4122,0.6777,0.7284,0.6807,0.8886,0.7226,0.9003,0.5192,0.6642,0.5158,0.3162,0.0332,0.619,0.8671,0.0738,0.096,0.5735,0.7699,0.6755,0.3167,0.2594,0.1757,0.1686,0.2093,0.3482,0.2429,1.0,,,7.0,,
Habeck,-3.839351233724731,0.0025294097549336883,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.918304448463698,0.043260469567016166,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,-4.491442251857856,0.00020376108289956607,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.248225625347156,7.0030247716463716e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.3911,0.1171,0.4027,0.6062,0.963,0.8909,0.9146,0.8127,0.626,0.3713,0.1737,0.5661,0.8361,0.8539,0.5942,0.3942,0.2729,0.0995,0.0945,0.0374,0.133,0.9798,0.0919,0.0578,0.1687,0.5174,0.5574,0.6306,0.8062,0.9202,0.962,0.9188,0.9694,0.1916,0.212,0.9709,0.9183,0.6437,0.9178,0.9357,0.0178,0.0335,,,6.0,,,6.0
Haft,-3.0938893202059936,0.027008723624561273,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.7373368268023253,0.06779719367974578,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}",True,True,False,True,True,True,-5.184987025364793,9.434251812886423e-06,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-6.342905818748496,2.7269428076621494e-08,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}",True,True,True,True,True,True,0.6394,0.7277,0.0847,0.1531,0.2434,0.2552,0.2952,0.7353,0.7946,0.8226,0.8364,0.842,0.8909,0.8513,0.9848,0.9865,0.0258,0.0469,0.3746,0.5676,0.5689,0.5542,0.8084,0.299,0.288,0.6935,0.4033,0.4227,0.195,0.0001,0.0,0.0,0.0,0.0,0.0,0.0609,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0,,3.0,2.0
Hamburg,-2.043965649535928,0.26763441220265505,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.186787685713556,0.2110756636600315,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,True,False,False,-5.583953073471149,1.3764417546570336e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.97093971566802,1.936998146305354e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.5672,0.117,0.1296,0.1454,0.0576,0.1075,0.1133,0.5971,0.9077,0.9751,0.9582,0.9698,0.3647,0.1604,0.6216,0.0581,0.162,0.5087,0.7672,0.8696,0.6888,0.0481,0.1241,0.1631,0.2231,0.2586,0.0274,0.0163,0.7994,0.6211,0.0807,0.0389,0.3247,0.0104,0.0284,0.2588,0.0748,0.0122,0.0243,0.6237,0.4834,0.1733,,,,7.0,6.0,3.0
Herr,-2.2752210965088198,0.18008422617784592,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.3352986815778976,0.16083598368656443,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,False,True,True,-4.665159923425371,9.779211263202419e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.604701748117689,1.2418438933333807e-06,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.0259,0.0096,0.0265,0.0576,0.0598,0.1311,0.1938,0.8667,0.5714,0.3727,0.4426,0.4075,0.1929,0.2575,0.0525,0.0008,0.0105,0.0508,0.3647,0.407,0.161,0.4943,0.1476,0.0989,0.023,0.0582,0.0154,0.0119,0.1579,0.1367,0.0005,0.0018,0.1456,0.0043,0.0088,0.0577,0.0003,0.012,0.015,0.1033,0.2155,0.215,2.0,,2.0,7.0,3.0,2.0
Hilfe,-1.558273794823771,0.5045127763922684,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-1.9226561542324436,0.32147914137317274,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,False,False,False,False,False,-7.6781965318426995,1.528700865282283e-11,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-4.482957366005091,0.00021106328544887723,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.722,0.0009,0.0083,0.0082,0.0176,0.0009,0.0043,0.0654,0.1655,0.8654,0.9259,0.9018,0.2365,0.3553,0.1332,0.0645,0.0982,0.0332,0.1227,0.0706,0.0443,0.9425,0.1232,0.4594,0.7913,0.6541,0.3238,0.3751,0.0425,0.0103,0.001,0.0,0.0006,0.0,0.0003,0.0724,0.0,0.0025,0.0028,0.0066,0.0073,0.0167,2.0,,4.0,,4.0,2.0
Hohe,-8.539635099450685,9.862912929853863e-14,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",-11.970487810399156,3.908875198037025e-22,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",True,True,True,False,True,True,-6.21895734265718,5.280654970823048e-08,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-6.57278942021325,7.859576592436164e-09,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,False,True,0.1336,0.0306,0.0276,0.0097,0.0219,0.018,0.0326,0.4922,0.6606,0.207,0.2975,0.2348,0.354,0.4726,0.8051,0.882,0.9603,0.9392,0.9763,0.9694,0.9667,0.0585,0.0703,0.0414,0.1045,0.1057,0.1869,0.1489,0.0515,0.0178,0.0656,0.0156,0.0161,0.0221,0.0388,0.6871,0.2939,0.6532,0.5602,0.7468,0.7657,0.6713,4.0,,,3.0,4.0,
Im,-4.17666535098974,0.0007214593584816984,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",-2.1126099755104097,0.23947439156103373,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,False,True,False,True,-6.5046331720030475,1.1392365749455945e-08,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-7.93192168317434,3.494574786167866e-12,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,True,True,True,True,0.2593,0.285,0.289,0.4731,0.504,0.5477,0.6951,0.0927,0.2341,0.0783,0.2175,0.1821,0.1248,0.1093,0.2262,0.3528,0.1731,0.1729,0.0743,0.0108,0.0268,0.047,0.139,0.0177,0.1068,0.069,0.0033,0.0036,0.0197,0.0463,0.005,0.0079,0.0142,0.004,0.0004,0.8723,0.8671,0.5728,0.8329,0.878,0.86,0.8782,,,6.0,6.0,7.0,
Impfpflicht,-3.693672114856591,0.00420304705889671,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-1.9245815908784392,0.32058696921431984,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,False,False,False,False,False,-5.411676017655546,3.2010941085922064e-06,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-5.173236030070039,9.968347510634225e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.2339,0.0012,0.0039,0.0001,0.0091,0.0394,0.0499,0.3769,0.2091,0.1906,0.7088,0.8037,0.8792,0.9388,0.1698,0.0158,0.0064,0.0028,0.0225,0.0428,0.0546,0.3691,0.0997,0.0223,0.1195,0.218,0.3223,0.2871,0.4655,0.0032,0.1069,0.0443,0.0056,0.0424,0.0338,0.0353,0.0038,0.1656,0.1122,0.0608,0.1404,0.0196,4.0,,4.0,3.0,2.0,2.0
In,-4.784091174637276,5.8327926833635304e-05,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}",-2.0805166202137393,0.2524207855928041,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,False,True,True,False,-5.72000645703208,6.976668207087307e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-7.0219093637800345,6.510478983364927e-10,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",True,True,True,True,True,True,0.4456,0.3712,0.2761,0.414,0.468,0.3053,0.3021,0.3128,0.599,0.7864,0.7093,0.6268,0.1871,0.2272,0.9752,0.9621,0.0084,0.0116,0.3093,0.1198,0.0631,0.8547,0.9174,0.2432,0.4706,0.6965,0.6196,0.9047,0.9642,0.8195,0.1079,0.1088,0.0287,0.0667,0.0851,0.9402,0.0079,0.0014,0.008,0.1145,0.1038,0.2285,,,3.0,,5.0,3.0
Inflation,-3.867332413713471,0.0022888586760769127,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-3.201406077235715,0.019903434074822042,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,False,True,True,True,False,-4.613464685905639,0.00012198610375740833,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.5457880728472375,0.0001623878348569528,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.1166,0.1302,0.7315,0.6996,0.7062,0.832,0.7904,0.0,0.0,0.0004,0.0014,0.0035,0.0056,0.0093,0.1143,0.0089,0.0213,0.0596,0.145,0.161,0.2983,0.0001,0.0002,0.203,0.3005,0.4307,0.255,0.1524,0.6802,0.0415,0.0922,0.1463,0.5253,0.2087,0.4562,0.7063,0.9131,0.3473,0.4005,0.2492,0.3465,0.516,,1.0,2.0,1.0,2.0,
Inside,-3.298419946250266,0.014949250842483728,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-1.62442672141427,0.4704093107676787,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,False,True,True,True,-6.603405235791239,6.6482865695687984e-09,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-6.0061748429718556,1.6135411123158287e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.4165,0.6863,0.8542,0.9541,0.7747,0.6923,0.0828,0.5092,0.7364,0.384,0.47,0.5574,0.1413,0.0116,0.8136,0.3178,0.481,0.381,0.0573,0.0543,0.1535,0.6317,0.376,0.2556,0.0331,0.1115,0.1492,0.2695,0.6602,0.6723,0.7145,0.7434,0.7734,0.8689,0.8219,0.9136,0.5242,0.3719,0.3115,0.3481,0.4807,0.0432,,7.0,,4.0,,7.0
