keyword_name,ADF_Statistics_wiki_before_diff,ADF_p_value_wiki_before_diff,ADF_critical_values_wiki_before_diff,ADF_Statistics_news_before_diff,ADF_p_value_news_before_diff,ADF_critical_values_news_before_diff,ADF_stationary_wiki_before_diff,ADF_stationary_news_before_diff,ADF_stationary_google_before_diff,KPSS_stationary_wiki_before_diff,KPSS_stationary_news_before_diff,KPSS_stationary_google_before_diff,ADF_Statistics_wiki_after_diff,ADF_p_value_wiki_after_diff,ADF_critical_values_wiki_after_diff,ADF_Statistics_news_after_diff,ADF_p_value_news_after_diff,ADF_critical_values_news_after_diff,ADF_stationary_wiki_after_diff,ADF_stationary_news_after_diff,ADF_stationary_google_after_diff,KPSS_stationary_wiki_after_diff,KPSS_stationary_news_after_diff,KPSS_stationary_google_after_diff,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_News_grangerCauses_Google,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_News,ssr_ftest_pValue_lag1_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag2_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag3_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag4_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag5_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag6_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag7_after_diff_Google_grangerCauses_Wikipedia,ssr_ftest_pValue_lag1_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag2_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag3_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag4_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag5_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag6_after_diff_Wikipedia_grangerCauses_Google,ssr_ftest_pValue_lag7_after_diff_Wikipedia_grangerCauses_Google,lowest_lag_after_diff_News_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_News,lowest_lag_after_diff_News_grangerCauses_Google,lowest_lag_after_diff_Google_grangerCauses_News,lowest_lag_after_diff_Google_grangerCauses_Wikipedia,lowest_lag_after_diff_Wikipedia_grangerCauses_Google
Leben,-4.508322077745485,0.0001899423155169832,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",-2.0164436391719085,0.27941000208858435,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,False,False,True,True,False,-5.7677263919461295,5.482880453415676e-07,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-5.7692912923728645,5.439607503978906e-07,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,True,True,True,True,True,0.0613,0.0005,0.0019,0.0041,0.0032,0.0101,0.0447,0.0045,0.0049,0.0249,0.4763,0.4141,0.1124,0.5625,0.0446,0.0008,0.0001,0.0001,0.0314,0.1245,0.0003,0.0465,0.0817,0.0063,0.0542,0.2265,0.28,0.0013,0.7034,0.1599,0.0,0.0,0.4827,0.415,0.6622,0.1338,0.0035,0.0004,0.0002,0.0302,0.0215,0.002,2.0,1.0,3.0,7.0,3.0,4.0
Lebensgefahr,-6.0737114934185135,1.1347388596807065e-07,"{'1%': -3.4682803641749267, '5%': -2.8782017240816327, '10%': -2.5756525795918366}",-5.855627010072617,3.5056912026528207e-07,"{'1%': -3.4685016947910636, '5%': -2.8782983668563396, '10%': -2.57570415906989}",True,True,True,True,False,True,-9.81947870255682,5.3859065071018797e-17,"{'1%': -3.4687256239864017, '5%': -2.8783961376954363, '10%': -2.57575634100705}",-8.295879162266711,4.1415604594317535e-13,"{'1%': -3.469413468959902, '5%': -2.8786964197028295, '10%': -2.5759166089965397}",True,True,True,True,True,True,0.1782,0.3908,0.2362,0.2953,0.4146,0.1658,0.1636,0.1918,0.309,0.0348,0.1644,0.113,0.0283,0.1875,0.647,0.8597,0.8197,0.7893,0.6803,0.6946,0.8647,0.3646,0.1727,0.0627,0.0509,0.0025,0.0031,0.0025,0.0356,0.0723,0.0129,0.0308,0.0023,0.0004,0.0008,0.0258,0.0453,0.0113,0.0529,0.0678,0.0275,0.0944,,6.0,,5.0,6.0,3.0
Lehrer,-3.701651140156852,0.004089989226717142,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.3934189484353023,0.14360248376424706,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,False,True,True,True,-5.967954481823961,1.96715562128834e-07,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-5.810621035219157,4.410240934159957e-07,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.8404,0.9251,0.7812,0.6511,0.8174,0.9343,0.8969,0.8311,0.7195,0.6138,0.8431,0.9013,0.9574,0.9971,0.7422,0.1229,0.5137,0.9004,0.7741,0.5889,0.761,0.0115,0.0107,0.0069,0.0152,0.0311,0.0356,0.0394,0.843,0.0113,0.0306,0.0396,0.0197,0.0148,0.0269,0.1189,0.0344,0.2251,0.7435,0.7648,0.8342,0.4946,,,,3.0,2.0,2.0
Leiche,-3.237201379854876,0.017929807902298533,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-2.093496260260306,0.24713781723493117,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",True,False,False,True,False,False,-5.380981955571412,3.7130771146651024e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-6.406373818981951,1.938729140808044e-08,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.7472,0.1342,0.0175,0.0106,0.0091,0.0681,0.0117,0.3036,0.5604,0.02,0.023,0.0657,0.2168,0.1865,0.1869,0.4461,0.5412,0.5533,0.4547,0.7797,0.594,0.0798,0.001,0.0035,0.0023,0.0021,0.0114,0.0076,0.2514,0.2886,0.1988,0.276,0.2184,0.5214,0.6359,0.4411,0.6853,0.0,0.0,0.0,0.0,0.0,5.0,3.0,,2.0,,3.0
Leipzig,-2.576038722229583,0.09805138829343929,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-2.1524522283512733,0.2239526184930924,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,False,False,False,True,True,-5.85047755876737,3.599190440841657e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-6.756417184386091,2.8641878220829694e-09,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.9495,0.8157,0.7688,0.721,0.7517,0.3186,0.3538,0.974,0.9839,0.2285,0.3511,0.6219,0.4923,0.1695,0.8443,0.4573,0.781,0.8488,0.4832,0.5542,0.821,0.0143,0.016,0.0303,0.043,0.1543,0.2473,0.2799,0.2626,0.2379,0.5484,0.6989,0.6658,0.4912,0.5859,0.32,0.5131,0.4867,0.3566,0.8522,0.9014,0.9303,,,,1.0,,
Leipziger,-6.881934613161628,1.4261092438717819e-09,"{'1%': -3.4680615871598537, '5%': -2.8781061899535128, '10%': -2.5756015922004134}",-13.72258045980537,1.1802685075073348e-25,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",True,True,True,True,True,True,-6.6467834889966415,5.2412817564487605e-09,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-8.34031585941516,3.1892177106641165e-13,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.5912,0.9925,0.9557,0.9568,0.9434,0.9796,0.9874,0.868,0.8227,0.9108,0.9064,0.951,0.9777,0.9965,0.6036,0.8305,0.7022,0.5635,0.8616,0.7891,0.9439,0.7506,0.5473,0.3061,0.4565,0.5932,0.6655,0.8067,0.9776,0.5056,0.5138,0.1353,0.1763,0.2696,0.4639,0.2269,0.4172,0.0442,0.0467,0.0313,0.0369,0.0683,,,,,,5.0
Leute,-2.359280201112942,0.15356052054287184,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",-2.9614464657074016,0.0386550624959839,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,True,True,False,True,True,-4.513670418069207,0.0001857531630111794,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.847166760788251,4.4145035762952195e-05,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.1078,0.0529,0.1584,0.2399,0.2551,0.2122,0.2966,0.5815,0.7802,0.9047,0.9327,0.95,0.7049,0.7047,0.4556,0.1991,0.0145,0.0433,0.0326,0.0536,0.0992,0.3045,0.5105,0.243,0.0451,0.0622,0.104,0.0457,0.0763,0.0242,0.0006,0.0007,0.1492,0.1685,0.234,0.9432,0.8829,0.3434,0.46,0.8087,0.7061,0.8235,,,3.0,4.0,3.0,
Leverkusen,-3.496333754441684,0.008081751750123382,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-1.807528576968011,0.3767304221010914,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,False,False,True,False,False,-5.578092150105079,1.4169708354351949e-06,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-6.617476290068388,6.1552566381208256e-09,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.9515,0.2075,0.5416,0.405,0.4548,0.3451,0.4144,0.0028,0.0066,0.0233,0.0961,0.1461,0.0977,0.003,0.6149,0.0618,0.1814,0.1785,0.2052,0.4554,0.5195,0.8432,0.0713,0.2759,0.6691,0.8392,0.3073,0.1682,0.8628,0.9048,0.3239,0.3176,0.1412,0.092,0.1164,0.0552,0.1634,0.2178,0.4365,0.2797,0.3915,0.3929,,1.0,,,,
Lewandowski,-2.4600498612865125,0.12549959994217041,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-1.4521656607838622,0.5570278160459091,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",False,False,False,True,False,False,-6.05473821983349,1.2529972600845556e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-6.300975105845413,3.4128743231686727e-08,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.0018,0.0003,0.0123,0.0117,0.0202,0.0274,0.0338,0.3174,0.0007,0.0048,0.0044,0.0062,0.0012,0.0024,0.0,0.0001,0.0029,0.0014,0.008,0.0145,0.0372,0.453,0.0003,0.0461,0.0224,0.0815,0.0577,0.042,0.0292,0.0,0.0005,0.0012,0.0029,0.0085,0.003,0.4108,0.118,0.2467,0.4667,0.7449,0.7326,0.6174,2.0,2.0,1.0,2.0,2.0,
Licht,-1.8702576039346601,0.34617958648214375,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-1.9129005563061532,0.32601683070311616,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,True,False,False,True,False,-4.8540500882510225,4.2815077765362396e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-6.632469818963223,5.669578038351955e-09,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.0951,0.0009,0.004,0.0162,0.0852,0.1314,0.1679,0.4378,0.4053,0.8882,0.8355,0.94,0.7992,0.2208,0.9925,0.9927,0.9613,0.967,0.5195,0.6351,0.5589,0.8248,0.8909,0.8571,0.8193,0.7041,0.5552,0.8259,0.4958,0.0,0.0,0.0,0.5585,0.4136,0.0989,0.0629,0.0016,0.0051,0.0001,0.0094,0.0236,0.0609,2.0,,,,2.0,4.0
Liebe,-3.344390380260789,0.013007134960985708,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.1561047903767836,0.2225606453538343,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,False,True,True,True,-4.8580027705274995,4.206885638053324e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.4871876320512625,2.216391816534339e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.2837,0.1081,0.1835,0.1849,0.2511,0.0176,0.003,0.2133,0.1317,0.0113,0.014,0.0173,0.007,0.0136,0.6175,0.4182,0.0313,0.0047,0.1456,0.1597,0.0146,0.9559,0.6186,0.5738,0.7586,0.7161,0.1486,0.1182,0.001,0.0,0.0618,0.0962,0.0509,0.1081,0.0002,0.1161,0.0,0.0,0.0,0.0019,0.0053,0.0101,7.0,6.0,4.0,,2.0,2.0
Liga,-3.6689425486545932,0.004571829816821869,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-0.8387712461192186,0.8074672508338996,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,False,False,True,True,False,-6.335906980349367,2.8311662857302342e-08,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.696992526628165,8.525433678496985e-05,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.8801,0.5159,0.8926,0.708,0.7325,0.7825,0.6887,0.0302,0.0792,0.4192,0.6287,0.7532,0.101,0.1241,0.0984,0.0966,0.0379,0.08,0.0261,0.0541,0.1619,0.3868,0.5454,0.8576,0.5726,0.6008,0.9278,0.5967,0.4521,0.6801,0.6747,0.8593,0.9826,0.5127,0.3118,0.7187,0.0103,0.2235,0.6394,0.5809,0.3303,0.6268,,1.0,5.0,,,2.0
Lindner,-2.1710164725241237,0.21693243547854207,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-1.5127253954209063,0.5272071386168703,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,True,True,True,-5.887404264407389,2.979132990733765e-07,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-4.028206427960207,0.0012698066596122698,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.5131,0.6479,0.6083,0.255,0.6681,0.5572,0.7119,0.1472,0.391,0.9828,0.6256,0.2268,0.3246,0.1956,0.2457,0.4966,0.5281,0.3196,0.4553,0.639,0.4707,0.7244,0.9842,0.4813,0.74,0.5045,0.8014,0.8112,0.0044,0.0133,0.0006,0.0008,0.0038,0.0077,0.0132,0.1253,0.287,0.3195,0.5022,0.1734,0.1483,0.2433,,,,,3.0,
Linke,-3.187084261911728,0.020744571217998147,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-4.152736662971236,0.0007913763492236589,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}",True,True,True,True,True,True,-5.320616269684478,4.962139201803727e-06,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-5.33652805529279,4.598076455205541e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.2078,0.2286,0.0587,0.055,0.2039,0.4418,0.6118,0.9212,0.3321,0.8895,0.4011,0.1623,0.4027,0.2918,0.59,0.8871,0.2417,0.1223,0.25,0.6112,0.8708,0.2834,0.3677,0.0432,0.0401,0.1111,0.1225,0.1778,0.2425,0.1447,0.0316,0.0294,0.2489,0.1251,0.0676,0.7329,0.6102,0.9165,0.7588,0.3491,0.6981,0.9037,,,,4.0,4.0,
Liter,-3.032666069763537,0.03195437401317534,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-3.4633188932578056,0.008980656534255544,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,False,True,False,True,False,-5.136853588513394,1.1814103246675353e-05,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-3.872766631660147,0.0022446665920609634,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.6565,0.2881,0.5985,0.7823,0.8772,0.9079,0.9124,0.0018,0.0054,0.632,0.5412,0.6396,0.4955,0.1951,0.6881,0.4483,0.0363,0.0386,0.0389,0.0298,0.1275,0.0445,0.1365,0.99,0.595,0.6968,0.2427,0.1348,0.0103,0.0,0.0,0.0003,0.002,0.0024,0.0073,0.6772,0.0166,0.0069,0.0074,0.0146,0.0574,0.0931,,1.0,6.0,1.0,2.0,3.0
Liverpool,-3.2993088918602225,0.01490939532329856,"{'1%': -3.4691814633722453, '5%': -2.878595143532943, '10%': -2.5758625549741803}",-2.9964004422317942,0.03523192379669354,"{'1%': -3.468952197801766, '5%': -2.878495056473015, '10%': -2.57580913601947}",True,False,True,True,False,True,-6.566070912195375,8.1532023381886e-09,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-5.251626599932008,6.891143644178553e-06,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",True,True,True,True,True,True,0.003,0.0008,0.0061,0.0105,0.0041,0.0281,0.0528,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.8691,0.0867,0.3663,0.4449,0.4761,0.7,0.8283,0.0,0.0001,0.0003,0.0004,0.0001,0.0016,0.0008,0.0582,0.1092,0.578,0.6512,0.6748,0.6491,0.7227,0.294,0.5187,0.8299,0.9146,0.65,0.1945,0.05,2.0,2.0,,1.0,,7.0
Lkw,-2.385374533098128,0.14590695878810878,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-1.9077871726905,0.3284066934445693,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",False,True,False,True,True,False,-6.620007056430125,6.070491557221618e-09,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",-5.5303275519824835,1.7936039948775888e-06,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.8465,0.5063,0.7849,0.9294,0.884,0.7563,0.6721,0.0234,0.0718,0.7005,0.6037,0.6059,0.5244,0.5228,0.6002,0.0757,0.2401,0.5138,0.6021,0.6547,0.8163,0.0001,0.0001,0.1775,0.1275,0.1245,0.0147,0.0216,0.7889,0.2287,0.3513,0.117,0.5725,0.0701,0.012,0.6205,0.2639,0.5308,0.8593,0.7995,0.8744,0.6556,,1.0,,1.0,7.0,
Lkw-Fahrer,-6.006600193687668,1.6099797112254438e-07,"{'1%': -3.4682803641749267, '5%': -2.8782017240816327, '10%': -2.5756525795918366}",-11.650005521356821,2.0481261012496703e-21,"{'1%': -3.467845319799907, '5%': -2.878011745497439, '10%': -2.575551186759871}",True,True,True,True,True,True,-7.811677353656578,7.04260309655379e-12,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-8.175694022816481,8.389190237378904e-13,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.8486,0.9463,0.9524,0.9516,0.5984,0.7383,0.6769,0.5732,0.6423,0.7814,0.7376,0.6908,0.7692,0.4109,0.0466,0.0682,0.0419,0.0617,0.0855,0.2004,0.1201,0.8597,0.2045,0.088,0.0393,0.1569,0.1361,0.0388,0.4112,0.5782,0.6368,0.4025,0.3481,0.5614,0.7703,0.3813,0.0989,0.0369,0.0028,0.0038,0.0211,0.007,,,3.0,7.0,,4.0
London,-3.4492342599859973,0.009390695322745965,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-2.3105413480015415,0.16859071317013413,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,False,True,False,False,-4.417371184780287,0.00027651099938513584,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-5.804732712669316,4.5443122959843395e-07,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.9027,0.1915,0.6085,0.7632,0.9634,0.601,0.6912,0.2967,0.5092,0.5542,0.5609,0.5654,0.3965,0.5178,0.8424,0.4065,0.1665,0.3703,0.1654,0.2356,0.1205,0.8601,0.9407,0.9907,0.867,0.9448,0.8407,0.9455,0.377,0.0038,0.0,0.0,0.3083,0.145,0.0194,0.1276,0.0,0.0001,0.0015,0.1493,0.2129,0.1921,,,,,3.0,2.0
Luft,-1.9527136886391587,0.3076833145877758,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",-2.8726483889563776,0.04862232102793086,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",False,True,True,False,True,True,-4.961341685365887,2.6453710529334014e-05,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",-5.52269531069244,1.862198822451005e-06,"{'1%': -3.4698858990744115, '5%': -2.8789026251889647, '10%': -2.5760266680839004}",True,True,True,True,True,True,0.9524,0.9654,0.9772,0.97,0.5919,0.7278,0.7606,0.9127,0.9169,0.2226,0.1635,0.5215,0.4493,0.1784,0.2399,0.0851,0.3142,0.333,0.5921,0.6961,0.8027,0.565,0.2819,0.2981,0.0263,0.1176,0.2109,0.2201,0.0214,0.0,0.0,0.0,0.0423,0.0481,0.0447,0.1963,0.0278,0.0201,0.043,0.3839,0.0148,0.0156,,,,4.0,2.0,6.0
Lufthansa,-2.221090663612451,0.19867999941531012,"{'1%': -3.471118535474365, '5%': -2.8794405060097024, '10%': -2.576313761526591}",0.2138488813564789,0.9730277260384409,"{'1%': -3.4703698981001665, '5%': -2.8791138497902193, '10%': -2.576139407751488}",False,True,False,True,True,False,-5.007088256648578,2.1487337246886226e-05,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-6.235085103178106,4.8475442816346966e-08,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,False,True,0.3401,0.2124,0.1451,0.0062,0.0103,0.0094,0.0155,0.2974,0.4056,0.8435,0.6351,0.4987,0.1498,0.199,0.9844,0.0101,0.0567,0.1816,0.0914,0.0525,0.0813,0.0027,0.0082,0.1162,0.095,0.0617,0.1109,0.1155,0.0301,0.0,0.0011,0.0032,0.0116,0.0001,0.0006,0.9304,0.0,0.0,0.0008,0.2282,0.156,0.0806,4.0,,2.0,1.0,2.0,2.0
Länder,-2.0007013282980757,0.28626567584147994,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",-2.5061530498443627,0.11398439031642388,"{'1%': -3.470126426071447, '5%': -2.8790075987120027, '10%': -2.5760826967621644}",False,True,False,False,True,True,-4.191718858556035,0.0006804935286647453,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",-4.575086163875852,0.00014353884515175603,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",True,True,True,True,True,True,0.2637,0.0172,0.1068,0.1775,0.3111,0.2962,0.5272,0.0271,0.0789,0.3383,0.3519,0.0809,0.0496,0.2578,0.1304,0.2282,0.2954,0.3695,0.1631,0.0637,0.0027,0.4436,0.6882,0.446,0.8856,0.8972,0.8025,0.7509,0.3991,0.2276,0.0938,0.0751,0.0119,0.0026,0.0033,0.9251,0.9691,0.7744,0.3999,0.2318,0.1393,0.1682,2.0,1.0,7.0,,6.0,
Löwen,-1.890334090150588,0.33662183318403116,"{'1%': -3.470616369591229, '5%': -2.8792214018977655, '10%': -2.57619681359045}",-1.3846415419949105,0.589616607946488,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",False,True,False,False,True,False,-5.694247543933742,7.941283718543444e-07,"{'1%': -3.471374345647024, '5%': -2.8795521079291966, '10%': -2.5763733302850174}",-4.353534887867337,0.00035837316209771334,"{'1%': -3.47086589632514, '5%': -2.879330279087651, '10%': -2.57625492712671}",True,True,True,True,True,True,0.4918,0.5955,0.5805,0.5054,0.5012,0.5926,0.6909,0.0841,0.2684,0.4903,0.6413,0.4252,0.2494,0.1994,0.1137,0.1476,0.3832,0.521,0.5268,0.679,0.4935,0.8441,0.4601,0.4142,0.5472,0.6249,0.5403,0.3429,0.0371,0.0087,0.3589,0.1648,0.3265,0.5375,0.5872,0.5041,0.0005,0.0011,0.0017,0.0007,0.0005,0.0002,,,,,2.0,7.0
